order	season	zone	orderNumber	group	redCollegeName	redTeamName	blueCollegeName	blueTeamName	redSideWinGameCount	blueSideWinGameCount
2938	2025	中部赛区	54	A组第4轮	湖南大学	跃鹿	成都大学	Ultra	1	2
2939	2025	中部赛区	55	B组第4轮	中国科学技术大学	RoboWalker	西安电子科技大学	IRobot	2	1
2940	2025	中部赛区	56	B组第4轮	中南大学	FYT	南昌大学	Passion	0	2
2941	2025	中部赛区	57	B组第4轮	西北工业大学	WMJ	西南交通大学	Helios	2	0
2942	2025	中部赛区	58	B组第4轮	河北科技大学	Actor&Thinker	华东理工大学	起源	0	2
2943	2025	中部赛区	59	B组第4轮	长安大学	VGD	安徽信息工程学院	Artisans	0	2
2944	2025	中部赛区	60	B组第4轮	四川大学	火锅	重庆大学	千里	2	0
2945	2025	中部赛区	61	A组第5轮	西安交通大学	笃行	合肥工业大学（宣城校区）	WDR	2	0
2946	2025	中部赛区	62	A组第5轮	沈阳理工大学	Ambition	合肥工业大学	苍穹	2	0
2947	2025	中部赛区	63	A组第5轮	成都大学	Ultra	西南石油大学	铁人	0	2
2948	2025	中部赛区	64	B组第5轮	西安电子科技大学	IRobot	中南大学	FYT	1	2
2949	2025	中部赛区	65	B组第5轮	华东理工大学	起源	安徽信息工程学院	Artisans	2	0
2950	2025	中部赛区	66	B组第5轮	四川大学	火锅	西南交通大学	Helios	2	1
2951	2025	中部赛区	67	16进8淘汰赛	上海交通大学	交龙	西南石油大学	铁人	2	0
2952	2025	中部赛区	68	16进8淘汰赛	南昌大学	Passion	哈尔滨工业大学	I Hiter	1	2
2953	2025	中部赛区	69	16进8淘汰赛	沈阳理工大学	Ambition	南京航空航天大学金城学院	Born of Fire	0	2
2954	2025	中部赛区	70	16进8淘汰赛	武汉工程大学	Nautilus	中南大学	FYT	1	2
2955	2025	中部赛区	71	16进8淘汰赛	西安交通大学	笃行	中国科学技术大学	RoboWalker	1	2
2956	2025	中部赛区	72	16进8淘汰赛	哈尔滨工程大学	创梦之翼	华东理工大学	起源	2	0
2957	2025	中部赛区	73	16进8淘汰赛	西北工业大学	WMJ	东北林业大学	Ares	2	0
2958	2025	中部赛区	74	16进8淘汰赛	四川大学	火锅	浙江大学	Hello World	0	2
2959	2025	中部赛区	75	8进4淘汰赛	上海交通大学	交龙	哈尔滨工业大学	I Hiter	0	2
2960	2025	中部赛区	76	8进4淘汰赛	中南大学	FYT	南京航空航天大学金城学院	Born of Fire	1	2
2961	2025	中部赛区	77	8进4淘汰赛	中国科学技术大学	RoboWalker	哈尔滨工程大学	创梦之翼	2	0
2962	2025	中部赛区	78	8进4淘汰赛	浙江大学	Hello World	西北工业大学	WMJ	0	2
2963	2025	中部赛区	79	复活赛名额争夺（9-16名）	西南石油大学	铁人	南昌大学	Passion	0	2
2964	2025	中部赛区	80	复活赛名额争夺（9-16名）	武汉工程大学	Nautilus	沈阳理工大学	Ambition	2	0
2965	2025	中部赛区	81	复活赛名额争夺（9-16名）	西安交通大学	笃行	华东理工大学	起源	2	0
2966	2025	中部赛区	82	复活赛名额争夺（9-16名）	四川大学	火锅	东北林业大学	Ares	2	1
2967	2025	中部赛区	83	半决赛	哈尔滨工业大学	I Hiter	中国科学技术大学	RoboWalker	1	2
2968	2025	中部赛区	84	半决赛	南京航空航天大学金城学院	Born of Fire	西北工业大学	WMJ	0	2
2969	2025	中部赛区	85	复活赛名额争夺（13-16名）	西南石油大学	铁人	华东理工大学	起源	0	2
2970	2025	中部赛区	86	复活赛名额争夺（13-16名）	沈阳理工大学	Ambition	东北林业大学	Ares	1	2
2971	2025	中部赛区	87	季军争夺战	哈尔滨工业大学	I Hiter	南京航空航天大学金城学院	Born of Fire	1	3
2972	2025	中部赛区	88	冠军争夺战	中国科学技术大学	RoboWalker	西北工业大学	WMJ	3	1
2973	2025	东部赛区	1	A组第1轮	北京理工大学	追梦	大连理工大学	凌BUG	0	2
2974	2025	东部赛区	2	A组第1轮	中北大学	606	山东理工大学	齐奇	0	2
2975	2025	东部赛区	3	A组第1轮	齐鲁工业大学	Adam	东南大学	3SE	2	0
2976	2025	东部赛区	4	A组第1轮	北京科技大学	Reborn	山东科技大学	SmartRobot	0	2
2977	2025	东部赛区	5	A组第1轮	东北大学	TDT	中国石油大学（北京）	SPR	2	0
2978	2025	东部赛区	6	A组第1轮	辽宁科技大学	COD	东华大学	DIODE	2	0
2979	2025	东部赛区	7	A组第1轮	浙江理工大学	钱塘蛟	华中科技大学	狼牙	0	2
2980	2025	东部赛区	8	A组第1轮	宁波工程学院	New Legends	吉林大学	TARS_Go	0	2
2981	2025	东部赛区	9	B组第1轮	哈尔滨工业大学（威海）	HERO	燕山大学	燕鹰	2	0
2982	2025	东部赛区	10	B组第1轮	中国矿业大学	CUBOT	青岛大学	未来	2	0
2983	2025	东部赛区	11	B组第1轮	同济大学	SuperPower	太原工业学院	火线	0	2
2984	2025	东部赛区	12	B组第1轮	西安理工大学	NEXT E	首都师范大学	PIE	0	2
2985	2025	东部赛区	13	B组第1轮	上海工程技术大学	木鸢Birdiebot	上海科技大学	Magician	2	0
2986	2025	东部赛区	14	B组第1轮	浙江纺织服装职业技术学院	RoboFuture	南京理工大学	Alliance	2	1
2987	2025	东部赛区	15	B组第1轮	天津大学	北洋机甲	南京航空航天大学	长空御风	0	2
2988	2025	东部赛区	16	B组第1轮	河北工业大学	山海机甲	江苏大学	Aurora	2	0
2989	2025	东部赛区	17	A组第2轮	山东科技大学	SmartRobot	大连理工大学	凌BUG	2	0
2990	2025	东部赛区	18	A组第2轮	山东理工大学	齐奇	华中科技大学	狼牙	1	2
2991	2025	东部赛区	19	A组第2轮	辽宁科技大学	COD	吉林大学	TARS_Go	0	2
2992	2025	东部赛区	20	A组第2轮	东北大学	TDT	齐鲁工业大学	Adam	2	0
2993	2025	东部赛区	21	A组第2轮	中国石油大学（北京）	SPR	东南大学	3SE	0	2
2994	2025	东部赛区	22	A组第2轮	东华大学	DIODE	宁波工程学院	New Legends	0	2
2995	2025	东部赛区	23	A组第2轮	中北大学	606	浙江理工大学	钱塘蛟	2	0
2996	2025	东部赛区	24	A组第2轮	北京科技大学	Reborn	北京理工大学	追梦	1	2
2997	2025	东部赛区	25	B组第2轮	中国矿业大学	CUBOT	浙江纺织服装职业技术学院	RoboFuture	2	0
2998	2025	东部赛区	26	B组第2轮	哈尔滨工业大学（威海）	HERO	太原工业学院	火线	0	2
2999	2025	东部赛区	27	B组第2轮	南京航空航天大学	长空御风	上海工程技术大学	木鸢Birdiebot	2	0
3000	2025	东部赛区	28	B组第2轮	首都师范大学	PIE	河北工业大学	山海机甲	2	1
3001	2025	东部赛区	29	B组第2轮	西安理工大学	NEXT E	江苏大学	Aurora	0	2
3002	2025	东部赛区	30	B组第2轮	天津大学	北洋机甲	上海科技大学	Magician	2	0
3003	2025	东部赛区	31	B组第2轮	燕山大学	燕鹰	同济大学	SuperPower	0	2
3004	2025	东部赛区	32	B组第2轮	青岛大学	未来	南京理工大学	Alliance	0	2
3005	2025	东部赛区	33	A组第3轮	吉林大学	TARS_Go	山东科技大学	SmartRobot	0	2
3006	2025	东部赛区	34	A组第3轮	华中科技大学	狼牙	东北大学	TDT	0	2
3007	2025	东部赛区	35	A组第3轮	大连理工大学	凌BUG	齐鲁工业大学	Adam	2	0
3008	2025	东部赛区	36	A组第3轮	辽宁科技大学	COD	山东理工大学	齐奇	2	0
3009	2025	东部赛区	37	A组第3轮	宁波工程学院	New Legends	中北大学	606	0	2
3010	2025	东部赛区	38	A组第3轮	北京理工大学	追梦	东南大学	3SE	0	2
3011	2025	东部赛区	39	A组第3轮	浙江理工大学	钱塘蛟	中国石油大学（北京）	SPR	0	2
3012	2025	东部赛区	40	A组第3轮	东华大学	DIODE	北京科技大学	Reborn	0	2
3013	2025	东部赛区	41	B组第3轮	太原工业学院	火线	南京航空航天大学	长空御风	2	1
3014	2025	东部赛区	42	B组第3轮	首都师范大学	PIE	中国矿业大学	CUBOT	2	0
3015	2025	东部赛区	43	B组第3轮	河北工业大学	山海机甲	浙江纺织服装职业技术学院	RoboFuture	0	2
3016	2025	东部赛区	44	B组第3轮	同济大学	SuperPower	天津大学	北洋机甲	2	0
3017	2025	东部赛区	45	B组第3轮	哈尔滨工业大学（威海）	HERO	上海工程技术大学	木鸢Birdiebot	2	0
3018	2025	东部赛区	46	B组第3轮	江苏大学	Aurora	南京理工大学	Alliance	1	2
3019	2025	东部赛区	47	B组第3轮	西安理工大学	NEXT E	青岛大学	未来	2	1
3020	2025	东部赛区	48	B组第3轮	燕山大学	燕鹰	上海科技大学	Magician	2	1
3021	2025	东部赛区	49	A组第4轮	大连理工大学	凌BUG	吉林大学	TARS_Go	0	2
3022	2025	东部赛区	50	A组第4轮	华中科技大学	狼牙	辽宁科技大学	COD	2	0
3023	2025	东部赛区	51	A组第4轮	东南大学	3SE	中北大学	606	2	0
3024	2025	东部赛区	52	A组第4轮	山东理工大学	齐奇	齐鲁工业大学	Adam	1	2
3025	2025	东部赛区	53	A组第4轮	中国石油大学（北京）	SPR	北京理工大学	追梦	2	1
3026	2025	东部赛区	54	A组第4轮	宁波工程学院	New Legends	北京科技大学	Reborn	0	2
3027	2025	东部赛区	55	B组第4轮	中国矿业大学	CUBOT	浙江纺织服装职业技术学院	RoboFuture	2	0
3028	2025	东部赛区	56	B组第4轮	南京航空航天大学	长空御风	同济大学	SuperPower	0	2
3029	2025	东部赛区	57	B组第4轮	哈尔滨工业大学（威海）	HERO	南京理工大学	Alliance	2	0
3030	2025	东部赛区	58	B组第4轮	天津大学	北洋机甲	河北工业大学	山海机甲	2	0
3031	2025	东部赛区	59	B组第4轮	西安理工大学	NEXT E	上海工程技术大学	木鸢Birdiebot	0	2
3032	2025	东部赛区	60	B组第4轮	燕山大学	燕鹰	江苏大学	Aurora	2	0
3033	2025	东部赛区	61	A组第5轮	齐鲁工业大学	Adam	大连理工大学	凌BUG	0	2
3034	2025	东部赛区	62	A组第5轮	中国石油大学（北京）	SPR	辽宁科技大学	COD	2	1
3035	2025	东部赛区	63	A组第5轮	中北大学	606	北京科技大学	Reborn	0	2
3036	2025	东部赛区	64	B组第5轮	南京航空航天大学	长空御风	浙江纺织服装职业技术学院	RoboFuture	2	0
3037	2025	东部赛区	65	B组第5轮	燕山大学	燕鹰	天津大学	北洋机甲	0	2
3038	2025	东部赛区	66	B组第5轮	上海工程技术大学	木鸢Birdiebot	南京理工大学	Alliance	0	2
3039	2025	东部赛区	67	16进8淘汰赛	太原工业学院	火线	北京科技大学	Reborn	2	0
3040	2025	东部赛区	68	16进8淘汰赛	中国矿业大学	CUBOT	华中科技大学	狼牙	2	1
3041	2025	东部赛区	69	16进8淘汰赛	中国石油大学（北京）	SPR	首都师范大学	PIE	2	0
3042	2025	东部赛区	70	16进8淘汰赛	吉林大学	TARS_Go	南京航空航天大学	长空御风	0	2
3043	2025	东部赛区	71	16进8淘汰赛	大连理工大学	凌BUG	同济大学	SuperPower	0	2
3044	2025	东部赛区	72	16进8淘汰赛	东北大学	TDT	天津大学	北洋机甲	2	0
3045	2025	东部赛区	73	16进8淘汰赛	哈尔滨工业大学（威海）	HERO	东南大学	3SE	2	1
3046	2025	东部赛区	74	16进8淘汰赛	南京理工大学	Alliance	山东科技大学	SmartRobot	1	2
3047	2025	东部赛区	75	8进4淘汰赛	太原工业学院	火线	中国矿业大学	CUBOT	2	0
3048	2025	东部赛区	76	8进4淘汰赛	南京航空航天大学	长空御风	中国石油大学（北京）	SPR	2	0
3049	2025	东部赛区	77	8进4淘汰赛	同济大学	SuperPower	东北大学	TDT	2	1
3050	2025	东部赛区	78	8进4淘汰赛	山东科技大学	SmartRobot	哈尔滨工业大学（威海）	HERO	0	2
3051	2025	东部赛区	79	全国赛名额争夺（9-16名）	北京科技大学	Reborn	华中科技大学	狼牙	0	2
3052	2025	东部赛区	80	全国赛名额争夺（9-16名）	吉林大学	TARS_Go	首都师范大学	PIE	2	0
3053	2025	东部赛区	81	全国赛名额争夺（9-16名）	大连理工大学	凌BUG	天津大学	北洋机甲	1	2
3054	2025	东部赛区	82	全国赛名额争夺（9-16名）	南京理工大学	Alliance	东南大学	3SE	0	2
3055	2025	东部赛区	83	半决赛	太原工业学院	火线	同济大学	SuperPower	1	2
3056	2025	东部赛区	84	半决赛	南京航空航天大学	长空御风	哈尔滨工业大学（威海）	HERO	1	2
3057	2025	东部赛区	85	全国赛名额争夺（9-12名）	华中科技大学	狼牙	天津大学	北洋机甲	0	2
3058	2025	东部赛区	86	全国赛名额争夺（9-12名）	吉林大学	TARS_Go	东南大学	3SE	2	1
3059	2025	东部赛区	87	复活赛名额争夺（13-16名）	北京科技大学	Reborn	大连理工大学	凌BUG	0	2
3060	2025	东部赛区	88	复活赛名额争夺（13-16名）	首都师范大学	PIE	南京理工大学	Alliance	2	1
3061	2025	东部赛区	89	季军争夺战	太原工业学院	火线	南京航空航天大学	长空御风	3	0
3062	2025	东部赛区	90	全国赛名额争夺（9-10名）	天津大学	北洋机甲	吉林大学	TARS_Go	0	2
3063	2025	东部赛区	91	冠军争夺战	同济大学	SuperPower	哈尔滨工业大学（威海）	HERO	3	0
3064	2025	复活赛第一赛段	1	A组第1轮	武汉工程大学	Nautilus	首都师范大学	PIE	2	0
3065	2025	复活赛第一赛段	2	A组第1轮	四川大学	火锅	东北林业大学	Ares	2	0
3066	2025	复活赛第一赛段	3	A组第1轮	华东理工大学	起源	华中科技大学	狼牙	2	0
3067	2025	复活赛第一赛段	4	A组第1轮	桂林信息科技学院	GIRT	西安交通大学	笃行	0	2
3068	2025	复活赛第一赛段	5	B组第1轮	东南大学	3SE	大连理工大学	凌BUG	2	0
3069	2025	复活赛第一赛段	6	B组第1轮	天津大学	北洋机甲	厦门大学嘉庚学院	TCR	2	0
3070	2025	复活赛第一赛段	7	B组第1轮	北京理工大学（珠海）	毅恒	华北科技学院	风暴	0	2
3071	2025	复活赛第一赛段	8	B组第1轮	哈尔滨工业大学（深圳）	南工骁鹰	南昌大学	Passion	1	2
3072	2025	复活赛第一赛段	9	A组第2轮	西安交通大学	笃行	武汉工程大学	Nautilus	2	0
3073	2025	复活赛第一赛段	10	A组第2轮	华东理工大学	起源	四川大学	火锅	1	2
3074	2025	复活赛第一赛段	11	A组第2轮	华中科技大学	狼牙	东北林业大学	Ares	0	2
3075	2025	复活赛第一赛段	12	A组第2轮	桂林信息科技学院	GIRT	首都师范大学	PIE	0	2
3076	2025	复活赛第一赛段	13	B组第2轮	天津大学	北洋机甲	南昌大学	Passion	0	2
3077	2025	复活赛第一赛段	14	B组第2轮	东南大学	3SE	华北科技学院	风暴	2	0
3078	2025	复活赛第一赛段	15	B组第2轮	大连理工大学	凌BUG	北京理工大学（珠海）	毅恒	2	1
3079	2025	复活赛第一赛段	16	B组第2轮	厦门大学嘉庚学院	TCR	哈尔滨工业大学（深圳）	南工骁鹰	0	2
3080	2025	复活赛第一赛段	17	A组第3轮	四川大学	火锅	西安交通大学	笃行	0	2
3081	2025	复活赛第一赛段	18	A组第3轮	武汉工程大学	Nautilus	东北林业大学	Ares	2	0
3082	2025	复活赛第一赛段	19	A组第3轮	首都师范大学	PIE	华东理工大学	起源	0	2
3083	2025	复活赛第一赛段	20	B组第3轮	东南大学	3SE	南昌大学	Passion	2	0
3084	2025	复活赛第一赛段	21	B组第3轮	大连理工大学	凌BUG	华北科技学院	风暴	2	0
3085	2025	复活赛第一赛段	22	B组第3轮	哈尔滨工业大学（深圳）	南工骁鹰	天津大学	北洋机甲	2	1
3086	2025	复活赛第二赛段	23	C组第1轮	四川大学	火锅	大连理工大学	凌BUG	0	2
3087	2025	复活赛第二赛段	24	C组第1轮	南昌大学	Passion	武汉工程大学	Nautilus	0	2
3088	2025	复活赛第二赛段	25	C组第1轮	哈尔滨工业大学（深圳）	南工骁鹰	新潟联合大学	Phoenix Robots	2	0
3089	2025	复活赛第二赛段	26	C组第1轮	香港科技大学	ENTERPRIZE	华东理工大学	起源	0	2
3090	2025	复活赛第二赛段	27	C组第2轮	武汉工程大学	Nautilus	华东理工大学	起源	2	1
3091	2025	复活赛第二赛段	28	C组第2轮	哈尔滨工业大学（深圳）	南工骁鹰	大连理工大学	凌BUG	0	2
3092	2025	复活赛第二赛段	29	C组第2轮	新潟联合大学	Phoenix Robots	四川大学	火锅	0	2
3093	2025	复活赛第二赛段	30	C组第2轮	南昌大学	Passion	香港科技大学	ENTERPRIZE	1	2
3094	2025	复活赛第二赛段	31	C组第3轮	武汉工程大学	Nautilus	大连理工大学	凌BUG	0	2
3095	2025	复活赛第二赛段	32	C组第3轮	四川大学	火锅	华东理工大学	起源	0	2
3096	2025	复活赛第二赛段	33	C组第3轮	哈尔滨工业大学（深圳）	南工骁鹰	香港科技大学	ENTERPRIZE	2	0
3097	2025	复活赛第二赛段	34	淘汰赛	哈尔滨工业大学（深圳）	南工骁鹰	华东理工大学	起源	0	2
3098	2025	复活赛第二赛段	35	淘汰赛	武汉工程大学	Nautilus	华东理工大学	起源	2	1
3099	2025	全国赛	1	A组第1轮	华南理工大学	华南虎	东南大学	3SE	0	2
3100	2025	全国赛	2	A组第1轮	中国科学技术大学	RoboWalker	中国矿业大学	CUBOT	2	0
3101	2025	全国赛	3	A组第1轮	武汉工程大学	Nautilus	西北工业大学	WMJ	2	0
3102	2025	全国赛	4	A组第1轮	大连理工大学	凌BUG	深圳大学	RobotPilots	2	0
3103	2025	全国赛	5	A组第1轮	南京航空航天大学金城学院	Born of Fire	西安交通大学	笃行	0	2
3104	2025	全国赛	6	A组第1轮	哈尔滨工业大学	I Hiter	五邑大学	IMCA	2	0
3105	2025	全国赛	7	A组第1轮	电子科技大学中山学院	RoboBraver	中国石油大学（华东）	RPS	1	2
3106	2025	全国赛	8	A组第1轮	佛山大学	醒狮	东北大学	TDT	0	2
3107	2025	全国赛	9	B组第1轮	北方工业大学	DreamTeam	同济大学	SuperPower	1	2
3108	2025	全国赛	10	B组第1轮	中南大学	FYT	哈尔滨工业大学（威海）	HERO	2	0
3109	2025	全国赛	11	B组第1轮	华南农业大学	Taurus	哈尔滨工程大学	创梦之翼	2	0
3110	2025	全国赛	12	B组第1轮	太原工业学院	火线	中国石油大学（北京）	SPR	2	0
3111	2025	全国赛	13	B组第1轮	太原理工大学	TRoMaC	南方科技大学	ARTINX	2	1
3112	2025	全国赛	14	B组第1轮	吉林大学	TARS_Go	南京航空航天大学	长空御风	0	2
3113	2025	全国赛	15	B组第1轮	浙江大学	Hello World	广东工业大学	DynamicX	1	2
3114	2025	全国赛	16	B组第1轮	上海交通大学	交龙	山东科技大学	SmartRobot	2	0
3115	2025	全国赛	17	A组第2轮	中国石油大学（华东）	RPS	大连理工大学	凌BUG	2	0
3116	2025	全国赛	18	A组第2轮	东北大学	TDT	武汉工程大学	Nautilus	2	0
3117	2025	全国赛	19	A组第2轮	哈尔滨工业大学	I Hiter	西安交通大学	笃行	2	0
3118	2025	全国赛	20	A组第2轮	东南大学	3SE	中国科学技术大学	RoboWalker	1	2
3119	2025	全国赛	21	A组第2轮	华南理工大学	华南虎	中国矿业大学	CUBOT	2	0
3120	2025	全国赛	22	A组第2轮	五邑大学	IMCA	南京航空航天大学金城学院	Born of Fire	0	2
3121	2025	全国赛	23	A组第2轮	佛山大学	醒狮	西北工业大学	WMJ	0	2
3122	2025	全国赛	24	A组第2轮	电子科技大学中山学院	RoboBraver	深圳大学	RobotPilots	0	2
3123	2025	全国赛	25	B组第2轮	同济大学	SuperPower	太原理工大学	TRoMaC	2	1
3124	2025	全国赛	26	B组第2轮	南京航空航天大学	长空御风	广东工业大学	DynamicX	0	2
3125	2025	全国赛	27	B组第2轮	华南农业大学	Taurus	中南大学	FYT	2	0
3126	2025	全国赛	28	B组第2轮	太原工业学院	火线	上海交通大学	交龙	0	2
3127	2025	全国赛	29	B组第2轮	中国石油大学（北京）	SPR	山东科技大学	SmartRobot	0	2
3128	2025	全国赛	30	B组第2轮	哈尔滨工程大学	创梦之翼	哈尔滨工业大学（威海）	HERO	2	1
3129	2025	全国赛	31	B组第2轮	吉林大学	TARS_Go	浙江大学	Hello World	0	2
3130	2025	全国赛	32	B组第2轮	北方工业大学	DreamTeam	南方科技大学	ARTINX	0	2
3131	2025	全国赛	33	A组第3轮	中国科学技术大学	RoboWalker	中国石油大学（华东）	RPS	1	2
3132	2025	全国赛	34	A组第3轮	东北大学	TDT	哈尔滨工业大学	I Hiter	2	0
3133	2025	全国赛	35	A组第3轮	武汉工程大学	Nautilus	西安交通大学	笃行	1	2
3134	2025	全国赛	36	A组第3轮	东南大学	3SE	大连理工大学	凌BUG	0	2
3135	2025	全国赛	37	A组第3轮	华南理工大学	华南虎	深圳大学	RobotPilots	2	0
3136	2025	全国赛	38	A组第3轮	西北工业大学	WMJ	南京航空航天大学金城学院	Born of Fire	0	2
3137	2025	全国赛	39	A组第3轮	佛山大学	醒狮	五邑大学	IMCA	0	2
3138	2025	全国赛	40	A组第3轮	中国矿业大学	CUBOT	电子科技大学中山学院	RoboBraver	0	2
3139	2025	全国赛	41	B组第3轮	上海交通大学	交龙	广东工业大学	DynamicX	2	0
3140	2025	全国赛	42	B组第3轮	同济大学	SuperPower	华南农业大学	Taurus	2	1
3141	2025	全国赛	43	B组第3轮	太原理工大学	TRoMaC	中南大学	FYT	2	0
3142	2025	全国赛	44	B组第3轮	哈尔滨工程大学	创梦之翼	太原工业学院	火线	0	2
3143	2025	全国赛	45	B组第3轮	南京航空航天大学	长空御风	山东科技大学	SmartRobot	2	0
3144	2025	全国赛	46	B组第3轮	南方科技大学	ARTINX	浙江大学	Hello World	0	2
3145	2025	全国赛	47	B组第3轮	北方工业大学	DreamTeam	吉林大学	TARS_Go	2	0
3146	2025	全国赛	48	B组第3轮	中国石油大学（北京）	SPR	哈尔滨工业大学（威海）	HERO	1	2
3147	2025	全国赛	49	A组第4轮	哈尔滨工业大学	I Hiter	西安交通大学	笃行	2	1
3148	2025	全国赛	50	A组第4轮	中国科学技术大学	RoboWalker	大连理工大学	凌BUG	2	0
3149	2025	全国赛	51	A组第4轮	华南理工大学	华南虎	南京航空航天大学金城学院	Born of Fire	2	0
3150	2025	全国赛	52	A组第4轮	东南大学	3SE	武汉工程大学	Nautilus	2	0
3151	2025	全国赛	53	A组第4轮	深圳大学	RobotPilots	五邑大学	IMCA	2	0
3152	2025	全国赛	54	A组第4轮	西北工业大学	WMJ	电子科技大学中山学院	RoboBraver	0	2
3153	2025	全国赛	55	B组第4轮	太原理工大学	TRoMaC	广东工业大学	DynamicX	1	2
3154	2025	全国赛	56	B组第4轮	太原工业学院	火线	华南农业大学	Taurus	2	0
3155	2025	全国赛	57	B组第4轮	浙江大学	Hello World	南京航空航天大学	长空御风	2	0
3156	2025	全国赛	58	B组第4轮	中南大学	FYT	南方科技大学	ARTINX	0	2
3157	2025	全国赛	59	B组第4轮	哈尔滨工程大学	创梦之翼	山东科技大学	SmartRobot	0	2
3158	2025	全国赛	60	B组第4轮	北方工业大学	DreamTeam	哈尔滨工业大学（威海）	HERO	0	2
3159	2025	全国赛	61	A组第5轮	大连理工大学	凌BUG	电子科技大学中山学院	RoboBraver	2	0
3160	2025	全国赛	62	A组第5轮	南京航空航天大学金城学院	Born of Fire	东南大学	3SE	0	2
3161	2025	全国赛	63	A组第5轮	深圳大学	RobotPilots	西安交通大学	笃行	2	1
3162	2025	全国赛	64	B组第5轮	哈尔滨工业大学（威海）	HERO	太原理工大学	TRoMaC	1	2
3163	2025	全国赛	65	B组第5轮	南京航空航天大学	长空御风	山东科技大学	SmartRobot	2	1
3164	2025	全国赛	66	B组第5轮	华南农业大学	Taurus	南方科技大学	ARTINX	2	0
3165	2025	全国赛	67	16进8淘汰赛	上海交通大学	交龙	深圳大学	RobotPilots	2	0
3166	2025	全国赛	68	16进8淘汰赛	浙江大学	Hello World	哈尔滨工业大学	I Hiter	1	2
3167	2025	全国赛	69	16进8淘汰赛	东南大学	3SE	同济大学	SuperPower	2	1
3168	2025	全国赛	70	16进8淘汰赛	中国科学技术大学	RoboWalker	南京航空航天大学	长空御风	2	1
3169	2025	全国赛	71	16进8淘汰赛	大连理工大学	凌BUG	广东工业大学	DynamicX	0	2
3170	2025	全国赛	72	16进8淘汰赛	东北大学	TDT	太原理工大学	TRoMaC	2	0
3171	2025	全国赛	73	16进8淘汰赛	太原工业学院	火线	华南理工大学	华南虎	1	2
3172	2025	全国赛	74	16进8淘汰赛	华南农业大学	Taurus	中国石油大学（华东）	RPS	2	0
3173	2025	全国赛	75	16进8败者组第一轮	深圳大学	RobotPilots	浙江大学	Hello World	0	2
3174	2025	全国赛	76	16进8败者组第一轮	南京航空航天大学	长空御风	同济大学	SuperPower	0	2
3175	2025	全国赛	77	16进8败者组第一轮	大连理工大学	凌BUG	太原理工大学	TRoMaC	2	0
3176	2025	全国赛	78	16进8败者组第一轮	中国石油大学（华东）	RPS	太原工业学院	火线	2	0
3177	2025	全国赛	79	16进8胜者组	上海交通大学	交龙	哈尔滨工业大学	I Hiter	2	0
3178	2025	全国赛	80	16进8胜者组	中国科学技术大学	RoboWalker	东南大学	3SE	2	0
3179	2025	全国赛	81	16进8胜者组	广东工业大学	DynamicX	东北大学	TDT	0	2
3180	2025	全国赛	82	16进8胜者组	华南农业大学	Taurus	华南理工大学	华南虎	1	2
3181	2025	全国赛	83	16进8败者组第二轮	中国石油大学（华东）	RPS	哈尔滨工业大学	I Hiter	2	1
3182	2025	全国赛	84	16进8败者组第二轮	大连理工大学	凌BUG	东南大学	3SE	2	0
3183	2025	全国赛	85	16进8败者组第二轮	广东工业大学	DynamicX	同济大学	SuperPower	1	2
3184	2025	全国赛	86	16进8败者组第二轮	华南农业大学	Taurus	浙江大学	Hello World	0	2
3185	2025	全国赛	87	8进4胜者组	上海交通大学	交龙	东北大学	TDT	0	2
3186	2025	全国赛	88	8进4胜者组	中国科学技术大学	RoboWalker	华南理工大学	华南虎	0	2
3187	2025	全国赛	89	8 进 4 败者组第一轮	中国石油大学（华东）	RPS	同济大学	SuperPower	2	1
3188	2025	全国赛	90	8 进 4 败者组第一轮	大连理工大学	凌BUG	浙江大学	Hello World	2	0
3189	2025	全国赛	91	8 进 4 败者组第二轮	上海交通大学	交龙	中国石油大学（华东）	RPS	2	0
3190	2025	全国赛	92	8 进 4 败者组第二轮	中国科学技术大学	RoboWalker	大连理工大学	凌BUG	2	0
3191	2025	全国赛	93	半决赛	上海交通大学	交龙	东北大学	TDT	2	0
3192	2025	全国赛	94	半决赛	华南理工大学	华南虎	中国科学技术大学	RoboWalker	0	2
3193	2025	全国赛	95	季军争夺战	东北大学	TDT	华南理工大学	华南虎	0	3
3194	2025	全国赛	96	冠军争夺战	上海交通大学	交龙	中国科学技术大学	RoboWalker	3	0
3195	2025	全国赛	97	全明星赛	创新者	INNOVATOR	缔造者	CREATOR	1	1
3196	2026	南部赛区	1	A组第1轮	华南农业大学	Taurus	重庆理工大学	士继DREAMER	1	2
3197	2026	南部赛区	2	A组第1轮	国防科技大学	军临	厦门大学嘉庚学院	TCR	0	2
3198	2026	南部赛区	3	A组第1轮	仲恺农业工程学院	奇点	华南理工大学	华南虎	2	1
3199	2026	南部赛区	4	A组第1轮	武汉大学	珞珈狐	桂林信息科技学院	GIRT	1	2
3200	2026	南部赛区	5	A组第1轮	电子科技大学中山学院	RoboBraver	长沙理工大学	云嵌	2	0
3201	2026	南部赛区	6	A组第1轮	武汉工程大学	Nautilus	华南师范大学（佛山校区）	VANGUARD	0	2
3202	2026	南部赛区	7	A组第1轮	广州航海学院	ICBK破冰船	上海交通大学	交龙	0	2
3203	2026	南部赛区	8	A组第1轮	厦门理工学院	PFA	桂林电子科技大学	Evolution	0	2
